barcode,name,unit
FAH64003563,บิลส่งของชั่วคราว Flamingo No.2,เล่ม
FAH64003564,ใบเสร็จรับเงิน #1 ฟลามิงโก้,เล่ม
FAH64003565,ใบเสร็จรับเงิน #2 ฟลามิงโก้,เล่ม
FAH64003567,บิลเงินสด Flamingo No.0,เล่ม
FAH64003569,บิลส่งของชั่วคราว Flamingo No.3,เล่ม
FAH64003574,ปากกาไวท์บอร์ด Monami หัวกลม สีดำ,ด้าม
FAH64003575,ปากกาไวท์บอร์ด Monami หัวกลม สีน้ำเงิน,ด้าม
FAH64003576,ปากกาไวท์บอร์ด Monami หัวกลม สีแดง,ด้าม
FAH64003577,แฟ้มกระดุมBT2001,ชิ้น
FAH64003606,NUVOเทปผ้ากาว 48mmx8y สีน้ำตาล,ม้วน
FAH64003614,กระดาษ Double A 80แกรม A4 (500แผ่น/รีม),รีม
FAH64003616,กระดาษ Double A 80แกรม (40แผ่น/ห่อ),ห่อ
FAH64003617,กระดาษโน๊ต5สี Double A 60x83มม. 80แกรม 600แผ่น,กล่อง
FAH64003618,สมุดจดหมายเหตุรายวัน,เล่ม
FAH64003620,ทะเบียนหนังสือรับ (ปกธรรมดา),เล่ม
FAH64003625,"กระดาษโปสเตอร์ 2 หน้า150g/A4(50แผ่นสีแดง,ส้ม)",ห่อ
FAH64003626,กระดาษการ์ดสี วิชรัตน์ No.150 F14 120g/180แผ่น คละสี,รีม
FAH64003627,กระดาษการ์ดสีA4-150g/50แผ่น,ห่อ
FAH64003630,กระดาษถ่ายเอกสาร Salibolt A5 70แกรม 500แผ่น,รีม
FAH64003631,หนังสือสัญญาซื้อขาย,เล่ม
FAH64003632,"สัญญากู้เงิน,หนังสือสัญญาเช่า",เล่ม
FAH64003639,ปากกาไวท์บอร์ด FABER-CASTELL สีแดง,ด้าม
FAH64003640,ปากกาไวท์บอร์ด FABER-CASTELL สีน้ำเงิน,ด้าม
FAH64003641,ปากกาไวท์บอร์ด FABER-CASTELL สีดำ,ด้าม
FAH64003647,TM*สพฐ80แผ่น/55g/เส้นคู่,เล่ม
FAH64003655,หนังสือสวดมนต์,เล่ม
FAH64003657,ศพด.02/1 บัญชีเรียกชื่อและบันทึกผล 3 ขวบ,เล่ม
FAH64003659,"บัตรคำขาว 4""x12"" (1*100)",แพ็ค
FAH64003660,ศพด.02/ต บัญชีเรียกชื่อและบันทึกผลพัฒนาการเด็กปฐมวัย,เล่ม
FAH64003661,ศพด.01/2 สมุดรายงานประจำตัวเด็กปฐมวัย 4 ขวบ,เล่ม
FAH64003662,ศพด.01/1สมุดรายงานประจำตัวเด็กปฐมวัย3ขวบ,เล่ม
FAH64003663,ศพด.02/3บัญชีเรียกชื่อและบันทึกผลพัฒนาการเด็กปฐมวัย5ขวบ,เล่ม
FAH64003664,ศพด.01/ต สมุดรายงานประจำตัวเด็กปฐมวัยต่ำกว่า 3 ขวบ,เล่ม
FAH64003665,ศพด.01/3 สมุดรายงานประจำตัวเด็กปฐมวัย5 ขวบ,เล่ม
FAH64003666,ศพด.02/2บัญชีเรียกชื่อและบันทึกผลพัฒนาการเด็ก4ขวบ,เล่ม
FAH64003668,สมุดรายงานถนอมสายตาNP4133 *12ล,แพ็ค
FAH64003669,สมุดรายงานไม่มีเส้นNP4043-A4*12ล,แพ็ค
FAH64003673,Double Aสมุดรายงาน 70แกรม *12ล,แพ็ค
FAH64003677,เข็มกลัดใหญ่,พวง
FAH64003678,กระดาษเช็ดปากแบมบู พรีเมี่ยม ชมพู*6,แพ็ค
FAH64003679,กระดาษหลังรูป,แผ่น
FAH64003684,ซองซิปB6คละแบบ *12ช,แพ็ค
FAH64003687,บอร์ดภาษาอังกฤษวันละคำ30*40cm.,ชุด
FAH64003688,บอร์ดภาษาไทยวันละคำ30*40cm.,ชุด
FAH64003689,บอร์ดเวรประจำวัน30*40cm.,ชุด
FAH64003692,ไม้หนีบคละแบบ*JF,แพ็ค
FAH64003695,SM*กระดาษชานอ้อย*1.2MM*A3*แผ่น,แผ่น
FAH64003696,SM*กระดาษชานอ้อยA2*50*70CM*1.2MM,แผ่น
FAH64003701,เข็มกลัดซ่อนปลาย NO.1,ชิ้น
FAH64003702,ซองซิปใสpvc A5/5524 *12ช,แพ็ค
FAH64003703,ซองซิปตาข่าย HAWK A3 J-657 *10,แพ็ค
FAH64003704,ซองซิปตาข่าย HAWK B4 J-656 *10,แพ็ค
FAH64003705,ซองซิปตาข่ายA4 HAWK J-655 *10,แพ็ค
FAH64003706,ซองซปพลาสติก FC-2406 *12,แพ็ค
FAH64003707,ซองซิปพลาสติก FC3406 *12,แพ็ค
FAH64003709,ซองซิปA5 P-53 *20ช,แพ็ค
FAH64003717,ไหมพรม,ม้วน
FAH64003718,คลิปไม้คละแบบ 10pcs.,ห่อ
FAH64003719,ไม้กลมคละสี5มิล 15ซม.A023,ชุด
FAH64003720,รั้วหญ้า,ชิ้น
FAH64003721,จัดบอร์ดรั้วดอกไม้,ชิ้น
FAH64003722,ดอกไม้จัดบอร์ดเบอร์6,ชิ้น
FAH64003723,กากเพชรตราสมอคละสี 100กรัม,ชิ้น
FAH64003724,ดอกรักขาวตรานกยูง 20กรัม *12ห,แพ็ค
FAH64003725,ดอกพุดสีขาวตรานกยูง 20กรัม *12ห,แพ็ค
FAH64003726,ดอกพุดสีขาวตรานกยูง 40กรัม *12ห,แพ็ค
FAH64003727,ดอกรักขาวตรานกยูง 40กรัม *12ห,แพ็ค
FAH64003729,ผ้าขนหนูคละลาย,ผืน
FAH64003733,ดอกพุดสีขาวตรานกยูง 20กรัม,ห่อ
FAH64003735,ดอกไม้ประดิษฐ์คละสีเล็ก,ห่อ
FAH64003757,"ถุงแก้ว 3x5""",แพ็ค
FAH64003787,ไหมพรมฟ้าใส (ม้วนเล็ก) คละสี *12ม,แพ็ค
FAH64003790,โฟมแผ่น1นิ้ว,แผ่น
FAH64003828,ดอกไม้จัดบอร์ดเล็ก,ชิ้น
FAH64003831,โฟมพุ่ม 6นิ้ว,อัน
FAH64003836,โฟมพุ่มมีฐาน 6นิ้ว,อัน
FAH64003839,โอเอซิส ปักดอกไม้สด,อัน
FAH64003842,มงกุฏดอกไม้ครึ่งหัว,อัน
FAH64003843,มงกุฏดอกไม้ใหญ่,อัน
FAH64003846,ลูกปัดคละสีกลาง (มรกต),ถุง
FAH64003853,ห่วงทอง20,แพ็ค
FAH64003854,ห่วงพวงกุญแจสีเงิน,ห่อ
FAH64003857,ริบบิ้นตรานกยูงสีล้วน *10ม,แพ็ค
FAH64003860,ริบบิ้นขอบทองNo.6 *17ม,กระปุก
FAH64003862,ริบบิ้นตราระฆังNO.2พิมพ์ลาย,ม้วน
FAH64003864,กระดาษสาแอปเปิ้ล,ชิ้น
FAH64003866,ริบบิ้นดึงใหญ่,ชิ้น
FAH64003868,โบว์ตาข่ายมีลวด,ชิ้น
FAH64003869,ริบบิ้นดอกตะกร้อเล็ก#2,ดอก
FAH64003870,ดอกไม้ริบบิ้นเล็ก,ดอก
FAH64003872,ริบบิ้นไต้หวันหน้าใหญ่,ม้วน
FAH64003873,ริบบิ้นไต้หวันหน้ากลาง,ม้วน
FAH64003874,ริบบิ้นไต้หวันหน้าเล็ก,ม้วน
FAH64003875,ริบบิ้นไต้หวันใหญ่คละสี,ม้วน
FAH64003876,ริบบิ้นผ้าคละสี (หน้าใหญ่),ม้วน
FAH64003878,ริบบิ้นตราระฆังNo.3คละสี,ม้วน
FAH64003879,กระดิ่งทอง,แพ็ค
FAH64003880,กระดิ่งเงิน,แพ็ค
FAH64003882,กระดาษพับเหรียญขาวดำ,แพ็ค
FAH64003883,นกจิ๊บใหญ่,ตัว
FAH64003884,นกจิ๋วเล็ก2ตัว,ชิ้น
FAH64003887,เม็ดโฟมใหญ่,ถุง
FAH64003888,ป้ายเมนูแบบหนีบ,ชิ้น
FAH64003891,เม็ดโฟมเล็ก,ถุง
FAH64003892,ป้ายเมนูแบบแขวน,อัน
FAH64003896,กระดุมคละสี,ถุง
FAH64003897,40786 แม่เหล็กติดตู้เย็น*คละแบบ,ชิ้น
FAH64003900,ลวดริบบิ้นคละสี,ม้วน
FAH64003902,กระดาษแก้ว *25ผ,ม้วน
FAH64003903,ห่วงทองวงเล็กNO.8(เล็กสุด),ถุง
FAH64003906,พวงกุญแจกระต่ายเล็ก,ชิ้น
FAH64003907,พวงกุญแจตัวตุ่น,ชิ้น
FAH64003911,กระดาษย่น2หน้านกแก้ว/ม่วงเข้ม,ห่อ
FAH64003912,กระดาษย่น2หน้านกแก้ว/เขียวอ่อน,ห่อ
FAH64003913,กระดาษย่น2หน้านกแก้ว/เขียวแก่,แพ็ค
FAH64003915,กระดาษย่น2หน้านกแก้ว/น้ำเงิน,แพ็ค
FAH64003916,กระดาษย่น2หน้านกแก้ว/ม่วงอ่อน,แพ็ค
FAH64003917,40861 กระดาษย่น2หน้านกแก้ว/เขียวขี้ม้า,แพ็ค
FAH64003918,กระดาษย่น2หน้านกแก้ว/ดำ,แพ็ค
FAH64003919,ร่มพับคละสี,ชิ้น
FAH64003920,แผ่นเฟรม6เหลี่ยม*3ช,ชิ้น
FAH64003921,แผ่นเฟรม4เหลี่ยม*3ช,ชิ้น
FAH64003922,แผ่นเฟรมวงกลม*3ช,ชิ้น
FAH64003923,กระดาษย่น2หน้านกแก้ว/ขาว,แพ็ค
FAH64003926,กระดาษย่น2หน้านกแก้ว/ฟ้า,แพ็ค
FAH64003929,กระดาษย่น2หน้านกแก้ว/เหลือง,แพ็ค
FAH64003931,ด้ายวีนัสสปัน60คละสี,ม้วน
FAH64003932,เม็ดโฟมกลมเล็กคละสีNo.3-5,ถุง
FAH64003933,กลีบกระทงเล็ก(1*18),มัด
FAH64003934,กระดาษแก้วขุ่นสีขาว,แผ่น
FAH64003935,ห่วงทองวงใหญ่NO.1(ใหญ่สุด),ชิ้น
FAH64003936,ห่วงทองกลาง,ชิ้น
FAH64003937,โฟมแผ่น1.5นิ้ว,แผ่น
FAH64003938,ดอกไม้พลาสติกคละแบบ,ช่อ
FAH64003939,ดอกไม้พลาสติกคละแบบ39,ช่อ
FAH64003940,ดอกไม้พลาสติกคละแบบ29,ช่อ
FAH64003941,เชือกปอWX-614 *12ม,แพ็ค
FAH64003943,เชือกสาเล็กคละสี90เส้น,แพ็ค
FAH64003944,เชือกสาเล็กสีน้ำตาล90เส้น,แพ็ค
FAH64003952,ดอกไม้รั้วจัดบอร์ด *10ช,แพ็ค
FAH64003953,ลวดเส้นเล็ก3,เส้น
FAH64003956,กระดาษมันปู คละสี,แผ่น
FAH64003958,ทรายสี คละสี,ซอง
FAH64003961,กระดาษห่อของขวัญคละลาย,แผ่น
FAH64003962,ไหมญี่ปุ่น,มัด
FAH64003963,ลูกปัดกระป๋อง,กระป๋อง
FAH64003964,การ์ดไม่มีเสียง K10/K81,ชิ้น
FAH64003966,กระดาษลูกฟูกแผ่นใหญ่คละสี,แผ่น
FAH64003977,กล่องของขวัญรูปบ้านPGH167-168*12ช,แพ็ค
FAH64003978,ถุงผ้าป่าน RPG11 *12ช,โหล
